序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
150,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,青島排骨小吃店,18104528,0.00,530.00,,,,餐飲支出,金錢,,,,,,,,,
151,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
152,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,阿香港味燒臘店,25389909,0.00,440.00,,,,餐飲支出,金錢,,,,,,,,,
153,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,麥當勞,27950355,0.00,168.00,,,,餐飲支出,金錢,,,,,,,,,
154,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
155,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,美樂食餐飲股份有限公司台中高鐵食堂,47430608,0.00,290.00,,,,餐飲支出,金錢,,,,,,,,,
156,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,炬眾廣告工程有限公司,54762223,0.00,1766100.00,,,,租用設備支出,金錢,臺中市沙鹿區****,,,,,,,,
157,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,炬眾廣告工程有限公司,54762223,0.00,304500.00,,,,租用設備支出,金錢,臺中市沙鹿區****,,,,,,,,
158,蔡其昌,109年立法委員選舉,第一次賸餘,1090302,當選後與其公務有關之費用支出,廣濟文具廣場,90931700,0.00,134.00,,,,文具用品費用,金錢,,,,,,,,,
159,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,計程車,,0.00,110.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
160,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,萬國肉店,01493137,0.00,1690.00,,,,餐飲支出,金錢,,,,,,,,,
161,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,36.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
162,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,630.00,,,,油資,金錢,,,,,,,,,
163,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,草港加油站,17314188,0.00,1301.00,,,,油資,金錢,,,,,,,,,
164,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,450.00,,,,餐飲支出,金錢,,,,,,,,,
165,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,喫飯餐飲,24556921,0.00,2310.00,,,,餐飲支出,金錢,,,,,,,,,
166,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,御園坊,42368014,0.00,240.00,,,,餐飲支出,金錢,,,,,,,,,
167,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,594.00,,,,餐飲支出,金錢,,,,,,,,,
168,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,鬍鬚張,54687415,0.00,2244.00,,,,餐飲支出,金錢,,,,,,,,,
169,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,萊爾富,70756818,0.00,30.00,,,,餐飲支出,金錢,,,,,,,,,
170,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,可不可熟成紅茶,75923343,0.00,310.00,,,,餐飲支出,金錢,,,,,,,,,
171,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,浯江一御麵館,99114693,0.00,255.00,,,,餐飲支出,金錢,,,,,,,,,
172,蔡其昌,109年立法委員選舉,第一次賸餘,1090303,當選後與其公務有關之費用支出,蔡建德,L12*******,0.00,27000.00,,,,租用競選辦事處費用,金錢,臺中市清水區****,,,,,,,,
173,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,計程車,,0.00,625.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
174,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,越南河粉,,0.00,490.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
175,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1097.00,,,,油資,金錢,,,,,,,,,
176,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,高鹏商行,09310110,0.00,69.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
177,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,喫飯餐飲,24556921,0.00,960.00,,,,餐飲支出,金錢,,,,,,,,,
178,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,鬍鬚張,28184556,0.00,628.00,,,,餐飲支出,金錢,,,,,,,,,
179,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,1002.00,,,,餐飲支出,金錢,,,,,,,,,
180,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,御園坊,42368014,0.00,1100.00,,,,餐飲支出,金錢,,,,,,,,,
181,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,大甲媽蚵仔麵線,45751195,0.00,190.00,,,,餐飲支出,金錢,,,,,,,,,
182,蔡其昌,109年立法委員選舉,第一次賸餘,1090304,當選後與其公務有關之費用支出,統一超商,70766610,0.00,215.00,,,,餐飲支出,金錢,,,,,,,,,
183,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,計程車,,0.00,805.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
184,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,任家擀麵,,0.00,805.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
185,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,92.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
186,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,陳麗麗飲食店,47483793,0.00,480.00,,,,餐飲支出,金錢,,,,,,,,,
187,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,全家便利商店,51621426,0.00,105.00,,,,餐飲支出,金錢,,,,,,,,,
188,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,中華電 信(台中營運處),52003801,0.00,1821.00,,,,電信費用,金錢,,,,,,,,,
189,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,650.00,,,,餐飲支出,金錢,,,,,,,,,
190,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,好香爌肉飯,77676918,0.00,85.00,,,,餐飲支出,金錢,,,,,,,,,
191,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,優典咖啡屋,90953056,0.00,385.00,,,,餐飲支出,金錢,,,,,,,,,
192,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,賴健志,L10*******,0.00,20000.00,,,,租用競選辦事處費用,金錢,臺中市大甲區****,,,,,,,,
193,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,何倩如,L22*******,0.00,195.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
194,蔡其昌,109年立法委員選舉,第一次賸餘,1090305,當選後與其公務有關之費用支出,何倩如,L22*******,0.00,150.00,,,,餐飲支出,金錢,,,,,,,,,
195,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,台中市民防總隊民防大隊大甲中隊海墘分隊,,0.00,1000.00,,,,為民服務費用,金錢,,04-2*****,,,,,,,
196,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,正牌米糕莊,21484023,0.00,735.00,,,,餐飲支出,金錢,,,,,,,,,
197,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,阿香港味燒臘店,25389909,0.00,400.00,,,,餐飲支出,金錢,,,,,,,,,
198,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,友元昇有限公司,60272531,0.00,676.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
199,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,統一超商,70766610,0.00,26.00,,,,餐飲支出,金錢,,,,,,,,,
200,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,森禾小吃舖,72355888,0.00,660.00,,,,餐飲支出,金錢,,,,,,,,,
201,蔡其昌,109年立法委員選舉,第一次賸餘,1090306,當選後與其公務有關之費用支出,弘昌企業有限公司,97127222,0.00,380.00,,,,餐飲支出,金錢,,,,,,,,,
202,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,鼎鱻鮮魚湯,,0.00,860.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
203,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,西安社區長壽俱樂部,,0.00,1000.00,,,,為民服務費用,金錢,,0919*****,,,,,,,
204,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,460.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
205,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,麥當勞,16448890,0.00,196.00,,,,餐飲支出,金錢,,,,,,,,,
206,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,必勝客,54171331,0.00,770.00,,,,餐飲支出,金錢,,,,,,,,,
207,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,吳萬得,L10*******,0.00,5000.00,,,,工資或薪津,金錢,臺中市大安區****,,,,,,,,
208,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,陳永信,L12*******,0.00,3000.00,,,,雜項購置或修繕費用,金錢,臺中市大甲區****,,,,,,,,
209,蔡其昌,109年立法委員選舉,第一次賸餘,1090307,當選後與其公務有關之費用支出,何倩如,L22*******,0.00,200.00,,,,餐飲支出,金錢,,,,,,,,,
210,蔡其昌,109年立法委員選舉,第一次賸餘,1090308,當選後與其公務有關之費用支出,光雨商行,47566800,0.00,1408.00,,,,餐飲支出,金錢,,,,,,,,,
211,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,計 程車,,0.00,310.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
212,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,任家擀麵,,0.00,410.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
213,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,92.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
214,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,台北市新協和水果行,15954519,0.00,2375.00,,,,餐飲支出,金錢,,,,,,,,,
215,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,東台便當社,17394041,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
216,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,喫飯餐飲,24556921,0.00,3050.00,,,,餐飲支出,金錢,,,,,,,,,
217,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,693.00,,,,餐飲支出,金錢,,,,,,,,,
218,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,東門鴨莊,53923215,0.00,480.00,,,,餐飲支出,金錢,,,,,,,,,
219,蔡其昌,109年立法委員選舉,第一次賸餘,1090309,當選後與其公務有關之費用支出,老周肉丸店,80973589,0.00,420.00,,,,餐飲支出,金錢,,,,,,,,,
220,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,計程車,,0.00,180.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
221,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,麟記肉圓,,0.00,595.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
222,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,1610.00,,,,餐飲支出,金錢,,,,,,,,,
223,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,110.00,,,,餐飲支出,金錢,,,,,,,,,
224,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,統一超商,70766610,0.00,230.00,,,,餐飲支出,金錢,,,,,,,,,
225,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,太陽堂老店食品有限公司,72493897,0.00,1260.00,,,,餐飲支出,金錢,,,,,,,,,
226,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,沃農士食品股份有限公司,72573054,0.00,1499.00,,,,餐飲支出,金錢,,,,,,,,,
227,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,不二糖小吃店,72918923,0.00,545.00,,,,餐飲支出,金錢,,,,,,,,,
228,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,中華電信(台北營運處),81691784,0.00,1133.00,,,,電信費用,金錢,,,,,,,,,
229,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,葉子韜,A12*******,0.00,4950.00,,,,工資或薪津,金錢,臺北市中正區****,,,,,,,,
230,蔡其昌,109年立法委員選舉,第一次賸餘,1090310,當選後與其公務有關之費用支出,陳獻堂,L10*******,0.00,1780.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
231,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,伍佰小吃,14333520,0.00,505.00,,,,餐飲支出,金錢,,,,,,,,,
232,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,420.00,,,,餐飲支出,金錢,,,,,,,,,
233,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1255.00,,,,油資,金錢,,,,,,,,,
234,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,台灣電力公司(清水服務所),51868406,0.00,10445.00,,,,水電瓦斯費用,金錢,臺中市清水區****,,,,,,,,
235,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,惠文停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
236,蔡其昌,109年立法委員選舉,第一次賸餘,1090311,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,700.00,,,,餐飲支出,金錢,,,,,,,,,
237,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,任家擀麵,,0.00,490.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
238,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,37.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
239,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,1120.00,,,,油資,金錢,,,,,,,,,
240,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,香味燒烤飯包,21462739,0.00,560.00,,,,餐飲支出,金錢,,,,,,,,,
241,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,惠文停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
242,蔡其昌,109年立法委員選舉,第一次賸餘,1090312,當選後與其公務有關之費用支出,順口麵食館,78375340,0.00,655.00,,,,餐飲支出,金錢,,,,,,,,,
243,蔡其昌,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,47.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
244,蔡其昌,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,吳池上飯包,21492662,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
245,蔡其昌,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,麥當勞,27950355,0.00,215.00,,,,餐飲支出,金錢,,,,,,,,,
246,蔡其昌,109年立法委員選舉,第一次賸餘,1090313,當選後與其公務有關之費用支出,石二鍋,72604556,0.00,710.00,,,,餐飲支出,金錢,,,,,,,,,
